"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package-lock.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","package-lock.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package-lock.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package-lock","System.Collections.Generic.List`1[System.String]",,"package-lock.json","113416","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package-lock.json",".json","17/6/2026 7:22:06 AM","16/6/2026 11:22:06 PM","20/6/2026 11:40:49 AM","20/6/2026 3:40:49 AM","13/6/2026 2:56:20 PM","13/6/2026 6:56:20 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","723","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7b-security-complete\frontend\package.json",".json","17/6/2026 7:22:06 AM","16/6/2026 11:22:06 PM","20/6/2026 11:40:49 AM","20/6/2026 3:40:49 AM","13/6/2026 2:56:20 PM","13/6/2026 6:56:20 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","495","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-complete\package.json",".json","17/6/2026 10:51:50 AM","17/6/2026 2:51:50 AM","20/6/2026 11:45:06 AM","20/6/2026 3:45:06 AM","17/6/2026 7:36:44 AM","16/6/2026 11:36:44 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","495","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\snapshots\phase7c-testing-started\package.json",".json","17/6/2026 9:19:53 AM","17/6/2026 1:19:53 AM","20/6/2026 11:45:06 AM","20/6/2026 3:45:06 AM","17/6/2026 7:36:44 AM","16/6/2026 11:36:44 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports\phase10S-frontend-dashboard-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports","phase10S-frontend-dashboard-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports\phase10S-frontend-dashboard-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10S-frontend-dashboard-report","System.Collections.Generic.List`1[System.String]",,"phase10S-frontend-dashboard-report.json","376","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\Usersjep_edmundrulzlitigation-360-workspacelitigation-360-software\_operations\phase-10S-frontend-operations-dashboard\reports\phase10S-frontend-dashboard-report.json",".json","19/6/2026 9:34:58 AM","19/6/2026 1:34:58 AM","20/6/2026 11:45:06 AM","20/6/2026 3:45:06 AM","19/6/2026 9:34:58 AM","19/6/2026 1:34:58 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\automation-registry.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","automation-registry.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\automation-registry.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","automation-registry","System.Collections.Generic.List`1[System.String]",,"automation-registry.json","3017","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\automation-registry.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\criticality-registry.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","criticality-registry.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\criticality-registry.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","criticality-registry","System.Collections.Generic.List`1[System.String]",,"criticality-registry.json","36668","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\criticality-registry.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\endpoint-registry.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","endpoint-registry.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\endpoint-registry.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","endpoint-registry","System.Collections.Generic.List`1[System.String]",,"endpoint-registry.json","89519","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\endpoint-registry.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\engine-dependency-map.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","engine-dependency-map.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\engine-dependency-map.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","engine-dependency-map","System.Collections.Generic.List`1[System.String]",,"engine-dependency-map.json","7583","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\engine-dependency-map.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\enterprise-architecture-master-registry.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","enterprise-architecture-master-registry.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\enterprise-architecture-master-registry.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","enterprise-architecture-master-registry","System.Collections.Generic.List`1[System.String]",,"enterprise-architecture-master-registry.json","207726","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\enterprise-architecture-master-registry.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\frontend-backend-map.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","frontend-backend-map.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\frontend-backend-map.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","frontend-backend-map","System.Collections.Generic.List`1[System.String]",,"frontend-backend-map.json","6197","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\frontend-backend-map.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\route-engine-map.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","route-engine-map.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\route-engine-map.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","route-engine-map","System.Collections.Generic.List`1[System.String]",,"route-engine-map.json","49734","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\route-engine-map.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\workflow-registry.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","workflow-registry.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\workflow-registry.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","workflow-registry","System.Collections.Generic.List`1[System.String]",,"workflow-registry.json","1243","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-architecture\registries\workflow-registry.json",".json","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 2:02:48 PM","19/6/2026 6:02:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries\MASTER-GOVERNANCE-REGISTRY.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries","MASTER-GOVERNANCE-REGISTRY.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries\MASTER-GOVERNANCE-REGISTRY.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","MASTER-GOVERNANCE-REGISTRY","System.Collections.Generic.List`1[System.String]",,"MASTER-GOVERNANCE-REGISTRY.json","1863","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\registries\MASTER-GOVERNANCE-REGISTRY.json",".json","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-master-governance-docs-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","phase10X7-master-governance-docs-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-master-governance-docs-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10X7-master-governance-docs-report","System.Collections.Generic.List`1[System.String]",,"phase10X7-master-governance-docs-report.json","2912","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-master-governance-docs-report.json",".json","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-validation-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","phase10X7-validation-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-validation-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10X7-validation-report","System.Collections.Generic.List`1[System.String]",,"phase10X7-validation-report.json","987","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\enterprise-governance\reports\phase10X7-validation-report.json",".json","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","20/6/2026 11:45:07 AM","20/6/2026 3:45:07 AM","19/6/2026 3:28:38 PM","19/6/2026 7:28:38 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs\golden-config.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs","golden-config.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs\golden-config.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","golden-config","System.Collections.Generic.List`1[System.String]",,"golden-config.json","501","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-09-9-hardening\06-golden-snapshot\configs\golden-config.json",".json","18/6/2026 5:01:26 PM","18/6/2026 9:01:26 AM","20/6/2026 11:45:08 AM","20/6/2026 3:45:08 AM","18/6/2026 5:01:33 PM","18/6/2026 9:01:33 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports\phase10A-finisher-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports","phase10A-finisher-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports\phase10A-finisher-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10A-finisher-report","System.Collections.Generic.List`1[System.String]",,"phase10A-finisher-report.json","638","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10A-handler-registry-finisher\reports\phase10A-finisher-report.json",".json","18/6/2026 6:17:19 PM","18/6/2026 10:17:19 AM","20/6/2026 11:45:08 AM","20/6/2026 3:45:08 AM","18/6/2026 6:17:19 PM","18/6/2026 10:17:19 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports\phase10B-event-bus-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports","phase10B-event-bus-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports\phase10B-event-bus-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10B-event-bus-report","System.Collections.Generic.List`1[System.String]",,"phase10B-event-bus-report.json","843","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10B-universal-event-bus\reports\phase10B-event-bus-report.json",".json","18/6/2026 6:51:02 PM","18/6/2026 10:51:02 AM","20/6/2026 11:45:09 AM","20/6/2026 3:45:09 AM","18/6/2026 6:51:02 PM","18/6/2026 10:51:02 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports\phase10C-notification-framework-report.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports","phase10C-notification-framework-report.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports\phase10C-notification-framework-report.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","phase10C-notification-framework-report","System.Collections.Generic.List`1[System.String]",,"phase10C-notification-framework-report.json","876","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\_operations\phase-10C-notification-framework\reports\phase10C-notification-framework-report.json",".json","18/6/2026 6:59:40 PM","18/6/2026 10:59:40 AM","20/6/2026 11:45:09 AM","20/6/2026 3:45:09 AM","18/6/2026 6:59:40 PM","18/6/2026 10:59:40 AM","Archive"
